timestamp,station_id,wind_speed_kmh,temperature_c,radiation_kjm2,wind_direction_bin,precipitation_accum_mm,rel_humidity_pctg,pressure_hpa,id,bat_volt
2022-09-21T05:00:00.0,NVX_R712_00137A1000015795,,19.61,,,,94.05,,10343736,
2022-09-21T07:00:00.0,NVX_R712_00137A1000015795,,19.6267,,,,92.6867,,10343794,
2022-09-21T08:00:00.0,NVX_R712_00137A1000015795,,19.825,,,,92.935,,10343824,
2022-09-21T09:00:00.0,NVX_R712_00137A1000015795,,21.34,,,,92.965,,10343854,
2022-09-21T10:00:00.0,NVX_R712_00137A1000015795,,20.82,,,,94.63,,10343883,
2022-09-21T11:00:00.0,NVX_R712_00137A1000015795,,22.64,,,,89.495,,10343912,
2022-09-21T12:00:00.0,NVX_R712_00137A1000015795,,22.01,,,,91.44,,10343942,
2022-09-21T13:00:00.0,NVX_R712_00137A1000015795,,22.72,,,,86.77,,10343973,
2022-09-21T14:00:00.0,NVX_R712_00137A1000015795,,22.865,,,,90.6,,10344003,
2022-09-21T15:00:00.0,NVX_R712_00137A1000015795,,22.1833,,,,91.8333,,10344032,
2022-09-21T16:00:00.0,NVX_R712_00137A1000015795,,21.52,,,,92.51,,10344062,
2022-09-21T17:00:00.0,NVX_R712_00137A1000015795,,21.46,,,,92.015,,10344092,
2022-09-21T18:00:00.0,NVX_R712_00137A1000015795,,20.2933,,,,94.3867,,10344122,
2022-09-21T19:00:00.0,NVX_R712_00137A1000015795,,19.81,,,,95.265,,10344153,
2022-09-21T20:00:00.0,NVX_R712_00137A1000015795,,19.2733,,,,94.9833,,10344183,
2022-09-21T21:00:00.0,NVX_R712_00137A1000015795,,18.56,,,,95.24,,10344213,
2022-09-21T22:00:00.0,NVX_R712_00137A1000015795,,19.63,,,,89.76,,10344242,
2022-09-21T23:00:00.0,NVX_R712_00137A1000015795,,19.225,,,,94.16,,10344272,
2022-09-22T00:00:00.0,NVX_R712_00137A1000015795,,18.97,,,,94.2,,10344301,
2022-09-22T01:00:00.0,NVX_R712_00137A1000015795,,18.7067,,,,94.1267,,10344331,
2022-09-22T02:00:00.0,NVX_R712_00137A1000015795,,18.48,,,,96.47,,10344361,
2022-09-22T03:00:00.0,NVX_R712_00137A1000015795,,18.41,,,,96.9233,,10344390,
2022-09-22T04:00:00.0,NVX_R712_00137A1000015795,,18.44,,,,98.03,,10344420,
2022-09-22T05:00:00.0,NVX_R712_00137A1000015795,,18.485,,,,96.965,,10344450,
2022-09-22T07:00:00.0,NVX_R712_00137A1000015795,,18.63,,,,97.085,,10344508,
2022-09-22T08:00:00.0,NVX_R712_00137A1000015795,,19.73,,,,94.55,,10344538,
2022-09-22T09:00:00.0,NVX_R712_00137A1000015795,,20.705,,,,94.505,,10344568,
2022-09-22T13:00:00.0,NVX_R712_00137A1000015795,,21.97,,,,92.01,,10344684,
2022-09-22T14:00:00.0,NVX_R712_00137A1000015795,,22.34,,,,91.13,,10344713,
2022-09-22T15:00:00.0,NVX_R712_00137A1000015795,,22.795,,,,87.965,,10344742,
2022-09-22T16:00:00.0,NVX_R712_00137A1000015795,,22.285,,,,90.295,,10344772,
2022-09-22T18:00:00.0,NVX_R712_00137A1000015795,,20.23,,,,94.78,,10344831,
2022-09-22T19:00:00.0,NVX_R712_00137A1000015795,,19.62,,,,95.51,,10344860,
2022-09-22T20:00:00.0,NVX_R712_00137A1000015795,,19.35,,,,97.05,,10344890,
2022-09-22T21:00:00.0,NVX_R712_00137A1000015795,,19.455,,,,98.65,,10344920,
2022-09-23T14:00:00.0,NVX_R712_00137A1000015795,,20.1,,,,96.83,,10345419,
2022-09-23T15:00:00.0,NVX_R712_00137A1000015795,,20.615,,,,92.735,,10345451,
2022-09-23T16:00:00.0,NVX_R712_00137A1000015795,,20.74,,,,92.34,,10345482,
2022-09-23T17:00:00.0,NVX_R712_00137A1000015795,,19.93,,,,94.14,,10345514,
2022-09-23T18:00:00.0,NVX_R712_00137A1000015795,,19.38,,,,96.52,,10345545,
2022-09-23T19:00:00.0,NVX_R712_00137A1000015795,,19.44,,,,98.53,,10345577,
2022-09-23T20:00:00.0,NVX_R712_00137A1000015795,,19.4433,,,,98.4733,,10345609,
2022-09-23T21:00:00.0,NVX_R712_00137A1000015795,,19.29,,,,97.545,,10345641,
2022-09-23T22:00:00.0,NVX_R712_00137A1000015795,,19.23,,,,98.97,,10345672,
2022-09-23T23:00:00.0,NVX_R712_00137A1000015795,,19.35,,,,99.31,,10345704,
2022-09-24T01:00:00.0,NVX_R712_00137A1000015795,,18.38,,,,99.67,,10345766,
2022-09-24T02:00:00.0,NVX_R712_00137A1000015795,,19.33,,,,99.71,,10345797,
2022-09-24T06:00:00.0,NVX_R712_00137A1000015795,,19.92,,,,99.81,,10345919,
2022-09-24T07:00:00.0,NVX_R712_00137A1000015795,,19.98,,,,99.815,,10345950,
2022-09-24T12:00:00.0,NVX_R712_00137A1000015795,,19.72,,,,99.89,,10346100,
2022-09-24T15:00:00.0,NVX_R712_00137A1000015795,,19.3,,,,99.77,,10346191,
2022-09-24T16:00:00.0,NVX_R712_00137A1000015795,,19.38,,,,99.81,,10346222,
2022-09-24T17:00:00.0,NVX_R712_00137A1000015795,,19.21,,,,99.87,,10346254,
2022-09-24T19:00:00.0,NVX_R712_00137A1000015795,,18.67,,,,99.83,,10346316,
2022-09-24T23:00:00.0,NVX_R712_00137A1000015795,,17.94,,,,95.6,,10346440,
2022-09-25T00:00:00.0,NVX_R712_00137A1000015795,,18.02,,,,95.085,,10346472,
2022-09-25T02:00:00.0,NVX_R712_00137A1000015795,,18.51,,,,99.58,,10346535,
2022-09-25T03:00:00.0,NVX_R712_00137A1000015795,,17.66,,,,99.64,,10346567,
2022-09-25T04:00:00.0,NVX_R712_00137A1000015795,,16.98,,,,100.0,,10346599,
2022-09-25T06:00:00.0,NVX_R712_00137A1000015795,,17.1,,,,96.26,,10346662,
2022-09-25T08:00:00.0,NVX_R712_00137A1000015795,,17.12,,,,93.81,,10346725,
2022-09-25T09:00:00.0,NVX_R712_00137A1000015795,,17.04,,,,99.76,,10346757,
2022-09-25T10:00:00.0,NVX_R712_00137A1000015795,,17.59,,,,92.37,,10346789,
2022-09-25T11:00:00.0,NVX_R712_00137A1000015795,,17.94,,,,91.36,,10346821,
2022-09-25T12:00:00.0,NVX_R712_00137A1000015795,,17.76,,,,89.84,,10346853,
2022-09-25T13:00:00.0,NVX_R712_00137A1000015795,,17.855,,,,91.49,,10346884,
2022-09-25T14:00:00.0,NVX_R712_00137A1000015795,,18.2867,,,,89.6667,,10346916,
2022-09-25T15:00:00.0,NVX_R712_00137A1000015795,,18.295,,,,89.035,,10346948,
2022-09-25T16:00:00.0,NVX_R712_00137A1000015795,,17.925,,,,89.995,,10346980,
2022-09-25T17:00:00.0,NVX_R712_00137A1000015795,,18.02,,,,89.4967,,10347011,
2022-09-25T18:00:00.0,NVX_R712_00137A1000015795,,17.4567,,,,90.5367,,10347042,
2022-09-25T19:00:00.0,NVX_R712_00137A1000015795,,16.9967,,,,92.3633,,10347073,
2022-09-25T20:00:00.0,NVX_R712_00137A1000015795,,16.7033,,,,90.94,,10347105,
2022-09-25T21:00:00.0,NVX_R712_00137A1000015795,,16.53,,,,90.365,,10347137,
2022-09-25T22:00:00.0,NVX_R712_00137A1000015795,,16.66,,,,91.79,,10347169,
2022-09-25T23:00:00.0,NVX_R712_00137A1000015795,,16.48,,,,90.6,,10347200,
2022-09-26T00:00:00.0,NVX_R712_00137A1000015795,,16.08,,,,90.7567,,10347232,
2022-09-26T01:00:00.0,NVX_R712_00137A1000015795,,16.21,,,,90.2833,,10347264,
2022-09-26T02:00:00.0,NVX_R712_00137A1000015795,,16.26,,,,88.58,,10347295,
2022-09-26T03:00:00.0,NVX_R712_00137A1000015795,,15.66,,,,89.405,,10347327,
2022-09-26T04:00:00.0,NVX_R712_00137A1000015795,,15.85,,,,89.68,,10347358,
2022-09-26T05:00:00.0,NVX_R712_00137A1000015795,,16.135,,,,88.65,,10347389,
2022-09-26T06:00:00.0,NVX_R712_00137A1000015795,,16.12,,,,88.47,,10347421,
2022-09-26T07:00:00.0,NVX_R712_00137A1000015795,,15.7767,,,,90.3767,,10347452,
2022-09-26T08:00:00.0,NVX_R712_00137A1000015795,,16.14,,,,88.4567,,10347483,
2022-09-26T09:00:00.0,NVX_R712_00137A1000015795,,16.63,,,,91.07,,10347515,
2022-09-26T10:00:00.0,NVX_R712_00137A1000015795,,17.0667,,,,89.26,,10347547,
2022-09-26T11:00:00.0,NVX_R712_00137A1000015795,,18.16,,,,87.295,,10347579,
2022-09-26T12:00:00.0,NVX_R712_00137A1000015795,,18.93,,,,84.65,,10347611,
2022-09-26T13:00:00.0,NVX_R712_00137A1000015795,,18.07,,,,87.985,,10347641,
2022-09-26T14:00:00.0,NVX_R712_00137A1000015795,,17.135,,,,92.82,,10347674,
2022-09-26T15:00:00.0,NVX_R712_00137A1000015795,,17.46,,,,89.66,,10347707,
2022-09-26T16:00:00.0,NVX_R712_00137A1000015795,,17.5467,,,,89.0967,,10347740,
2022-09-26T17:00:00.0,NVX_R712_00137A1000015795,,16.89,,,,88.455,,10347773,
2022-09-26T18:00:00.0,NVX_R712_00137A1000015795,,16.14,,,,93.12,,10347804,
2022-09-26T19:00:00.0,NVX_R712_00137A1000015795,,15.905,,,,94.2,,10347837,
2022-09-26T20:00:00.0,NVX_R712_00137A1000015795,,16.17,,,,91.6533,,10347870,
2022-09-26T21:00:00.0,NVX_R712_00137A1000015795,,15.945,,,,92.485,,10347903,
2022-09-26T22:00:00.0,NVX_R712_00137A1000015795,,15.96,,,,92.41,,10347936,
2022-09-26T23:00:00.0,NVX_R712_00137A1000015795,,15.725,,,,91.525,,10347969,
2022-09-27T00:00:00.0,NVX_R712_00137A1000015795,,15.33,,,,96.22,,10348001,
2022-09-27T09:00:00.0,NVX_R712_00137A1000015795,,16.08,,,,90.29,,10348033,
2022-09-27T10:00:00.0,NVX_R712_00137A1000015795,,16.96,,,,89.4,,10348066,
2022-09-27T11:00:00.0,NVX_R712_00137A1000015795,,17.73,,,,89.65,,10348099,
2022-09-27T12:00:00.0,NVX_R712_00137A1000015795,,17.82,,,,88.24,,10348132,
2022-09-27T13:00:00.0,NVX_R712_00137A1000015795,,18.1,,,,87.12,,10348165,
2022-09-27T14:00:00.0,NVX_R712_00137A1000015795,,18.3667,,,,85.4333,,10348198,
2022-09-27T16:00:00.0,NVX_R712_00137A1000015795,,17.79,,,,85.47,,10348262,
2022-09-27T17:00:00.0,NVX_R712_00137A1000015795,,17.69,,,,86.8433,,10348294,
2022-09-27T18:00:00.0,NVX_R712_00137A1000015795,,17.315,,,,88.77,,10348327,
2022-09-27T19:00:00.0,NVX_R712_00137A1000015795,,16.79,,,,90.54,,10348359,
2022-09-27T20:00:00.0,NVX_R712_00137A1000015795,,16.4733,,,,91.98,,10348392,
2022-09-27T21:00:00.0,NVX_R712_00137A1000015795,,16.43,,,,92.5167,,10348424,
2022-09-27T22:00:00.0,NVX_R712_00137A1000015795,,16.235,,,,94.04,,10348457,
2022-09-27T23:00:00.0,NVX_R712_00137A1000015795,,16.255,,,,94.825,,10348489,
2022-09-28T00:00:00.0,NVX_R712_00137A1000015795,,16.145,,,,95.1,,10348521,
2022-09-28T01:00:00.0,NVX_R712_00137A1000015795,,15.945,,,,99.275,,10348554,
2022-09-28T04:00:00.0,NVX_R712_00137A1000015795,,15.96,,,,100.0,,10348651,
2022-09-28T06:00:00.0,NVX_R712_00137A1000015795,,15.68,,,,100.0,,10348716,
2022-09-28T11:00:00.0,NVX_R712_00137A1000015795,,15.81,,,,93.38,,10348875,
2022-09-28T13:00:00.0,NVX_R712_00137A1000015795,,17.43,,,,88.4,,10348937,
2022-09-28T14:00:00.0,NVX_R712_00137A1000015795,,17.8267,,,,88.3933,,10348969,
2022-09-28T15:00:00.0,NVX_R712_00137A1000015795,,17.84,,,,87.74,,10349001,
2022-09-28T16:00:00.0,NVX_R712_00137A1000015795,,17.18,,,,86.45,,10349034,
2022-09-28T17:00:00.0,NVX_R712_00137A1000015795,,16.735,,,,89.37,,10349067,
2022-09-28T18:00:00.0,NVX_R712_00137A1000015795,,16.32,,,,89.075,,10349100,
2022-09-28T19:00:00.0,NVX_R712_00137A1000015795,,15.89,,,,89.86,,10349133,
2022-09-28T20:00:00.0,NVX_R712_00137A1000015795,,15.89,,,,89.8967,,10349166,
2022-09-28T22:00:00.0,NVX_R712_00137A1000015795,,15.62,,,,86.69,,10349231,
2022-09-29T00:00:00.0,NVX_R712_00137A1000015795,,15.43,,,,89.11,,10349294,
2022-09-29T01:00:00.0,NVX_R712_00137A1000015795,,15.125,,,,85.105,,10349327,
2022-09-29T02:00:00.0,NVX_R712_00137A1000015795,,14.72,,,,82.88,,10349360,
2022-09-29T03:00:00.0,NVX_R712_00137A1000015795,,15.255,,,,84.595,,10349393,
2022-09-29T04:00:00.0,NVX_R712_00137A1000015795,,14.5633,,,,85.2267,,10349426,
2022-09-29T05:00:00.0,NVX_R712_00137A1000015795,,14.51,,,,86.26,,10349459,
2022-09-29T06:00:00.0,NVX_R712_00137A1000015795,,14.03,,,,84.5,,10349491,
2022-09-29T07:00:00.0,NVX_R712_00137A1000015795,,14.5767,,,,85.4767,,10349524,
2022-09-29T08:00:00.0,NVX_R712_00137A1000015795,,15.025,,,,86.95,,10349557,
2022-09-29T09:00:00.0,NVX_R712_00137A1000015795,,15.75,,,,84.4967,,10349590,
2022-09-29T10:00:00.0,NVX_R712_00137A1000015795,,16.27,,,,82.4,,10349623,
2022-09-29T11:00:00.0,NVX_R712_00137A1000015795,,16.6867,,,,81.4067,,10349656,
2022-09-29T12:00:00.0,NVX_R712_00137A1000015795,,16.9333,,,,82.19,,10349689,
2022-09-29T13:00:00.0,NVX_R712_00137A1000015795,,17.7667,,,,79.97,,10349721,
2022-09-29T14:00:00.0,NVX_R712_00137A1000015795,,17.945,,,,77.975,,10349754,
2022-09-29T15:00:00.0,NVX_R712_00137A1000015795,,17.83,,,,78.87,,10349787,
2022-09-29T16:00:00.0,NVX_R712_00137A1000015795,,17.2267,,,,82.4533,,10349820,
2022-09-29T17:00:00.0,NVX_R712_00137A1000015795,,17.035,,,,83.165,,10349853,
2022-09-29T18:00:00.0,NVX_R712_00137A1000015795,,16.03,,,,87.285,,10349886,
2022-09-29T19:00:00.0,NVX_R712_00137A1000015795,,15.2833,,,,88.4833,,10349919,
2022-09-29T20:00:00.0,NVX_R712_00137A1000015795,,15.67,,,,88.33,,10349952,
2022-09-29T21:00:00.0,NVX_R712_00137A1000015795,,15.825,,,,88.775,,10349985,
2022-09-29T22:00:00.0,NVX_R712_00137A1000015795,,15.6867,,,,89.7233,,10350018,
2022-09-29T23:00:00.0,NVX_R712_00137A1000015795,,15.29,,,,90.95,,10350051,
2022-09-30T00:00:00.0,NVX_R712_00137A1000015795,,14.67,,,,91.32,,10350084,
2022-09-30T01:00:00.0,NVX_R712_00137A1000015795,,14.72,,,,90.685,,10350116,
2022-09-30T02:00:00.0,NVX_R712_00137A1000015795,,15.48,,,,90.76,,10350149,
2022-09-30T03:00:00.0,NVX_R712_00137A1000015795,,15.1633,,,,88.9067,,10350182,
2022-09-30T04:00:00.0,NVX_R712_00137A1000015795,,14.335,,,,90.76,,10350215,
2022-09-30T05:00:00.0,NVX_R712_00137A1000015795,,14.0833,,,,91.7733,,10350248,
2022-09-30T06:00:00.0,NVX_R712_00137A1000015795,,14.76,,,,90.885,,10350281,
2022-09-30T07:00:00.0,NVX_R712_00137A1000015795,,15.8333,,,,88.7633,,10350314,
2022-09-30T08:00:00.0,NVX_R712_00137A1000015795,,15.76,,,,90.29,,10350347,
2022-09-30T09:00:00.0,NVX_R712_00137A1000015795,,18.15,,,,88.06,,10350380,
2022-09-30T10:00:00.0,NVX_R712_00137A1000015795,,18.7,,,,83.44,,10350413,
2022-09-30T12:00:00.0,NVX_R712_00137A1000015795,,20.61,,,,77.025,,10350478,
2022-09-30T13:00:00.0,NVX_R712_00137A1000015795,,19.7967,,,,79.1467,,10350511,
2022-09-30T14:00:00.0,NVX_R712_00137A1000015795,,19.54,,,,81.915,,10350544,
2022-09-30T15:00:00.0,NVX_R712_00137A1000015795,,19.88,,,,78.23,,10350577,
2022-09-30T16:00:00.0,NVX_R712_00137A1000015795,,19.5667,,,,78.16,,10350610,
2022-09-30T17:00:00.0,NVX_R712_00137A1000015795,,18.48,,,,80.77,,10350643,
2022-09-30T18:00:00.0,NVX_R712_00137A1000015795,,17.83,,,,81.2,,10350676,
2022-09-30T20:00:00.0,NVX_R712_00137A1000015795,,16.8167,,,,85.56,,10350741,
2022-09-30T21:00:00.0,NVX_R712_00137A1000015795,,16.33,,,,88.2,,10350774,
2022-09-30T22:00:00.0,NVX_R712_00137A1000015795,,16.5233,,,,87.5867,,10350807,
2022-09-30T23:00:00.0,NVX_R712_00137A1000015795,,16.62,,,,84.98,,10350840,
2022-10-01T00:00:00.0,NVX_R712_00137A1000015795,,16.67,,,,86.71,,10350873,
2022-10-01T02:00:00.0,NVX_R712_00137A1000015795,,16.7667,,,,86.2633,,10350938,
2022-10-01T03:00:00.0,NVX_R712_00137A1000015795,,16.2933,,,,86.6167,,10350970,
2022-10-01T05:00:00.0,NVX_R712_00137A1000015795,,15.89,,,,92.12,,10351035,
2022-10-01T06:00:00.0,NVX_R712_00137A1000015795,,15.535,,,,92.045,,10351068,
2022-10-01T07:00:00.0,NVX_R712_00137A1000015795,,15.89,,,,92.28,,10351101,
2022-10-01T08:00:00.0,NVX_R712_00137A1000015795,,16.705,,,,90.76,,10351134,
2022-10-01T09:00:00.0,NVX_R712_00137A1000015795,,16.81,,,,95.2,,10351167,
2022-10-01T10:00:00.0,NVX_R712_00137A1000015795,,17.28,,,,97.76,,10351200,
2022-10-01T11:00:00.0,NVX_R712_00137A1000015795,,17.07,,,,98.37,,10351233,
2022-10-01T12:00:00.0,NVX_R712_00137A1000015795,,17.515,,,,97.58,,10351265,
2022-10-01T13:00:00.0,NVX_R712_00137A1000015795,,18.845,,,,94.01,,10351297,
2022-10-01T14:00:00.0,NVX_R712_00137A1000015795,,18.895,,,,94.55,,10351329,
2022-10-01T16:00:00.0,NVX_R712_00137A1000015795,,18.51,,,,90.49,,10351393,
2022-10-01T17:00:00.0,NVX_R712_00137A1000015795,,18.685,,,,90.165,,10351426,
2022-10-01T19:00:00.0,NVX_R712_00137A1000015795,,17.86,,,,93.42,,10351489,
2022-10-01T20:00:00.0,NVX_R712_00137A1000015795,,17.865,,,,94.75,,10351521,
2022-10-01T21:00:00.0,NVX_R712_00137A1000015795,,18.11,,,,96.87,,10351554,
2022-10-01T22:00:00.0,NVX_R712_00137A1000015795,,18.1,,,,96.96,,10351586,
2022-10-01T23:00:00.0,NVX_R712_00137A1000015795,,17.9633,,,,97.3467,,10351619,
2022-10-02T00:00:00.0,NVX_R712_00137A1000015795,,18.0433,,,,96.8033,,10351652,
2022-10-02T01:00:00.0,NVX_R712_00137A1000015795,,18.1167,,,,96.88,,10351685,
2022-10-02T02:00:00.0,NVX_R712_00137A1000015795,,18.2333,,,,98.5867,,10351718,
2022-10-02T04:00:00.0,NVX_R712_00137A1000015795,,17.965,,,,99.3,,10351781,
2022-10-02T05:00:00.0,NVX_R712_00137A1000015795,,17.98,,,,99.16,,10351813,
2022-10-02T06:00:00.0,NVX_R712_00137A1000015795,,18.13,,,,99.305,,10351846,
2022-10-02T07:00:00.0,NVX_R712_00137A1000015795,,18.015,,,,99.5,,10351878,
2022-10-02T09:00:00.0,NVX_R712_00137A1000015795,,17.93,,,,97.18,,10351941,
2022-10-02T10:00:00.0,NVX_R712_00137A1000015795,,18.32,,,,97.84,,10351974,
2022-10-02T11:00:00.0,NVX_R712_00137A1000015795,,18.7,,,,98.02,,10352007,
2022-10-02T12:00:00.0,NVX_R712_00137A1000015795,,18.51,,,,97.53,,10352040,
2022-10-02T13:00:00.0,NVX_R712_00137A1000015795,,18.48,,,,96.145,,10352073,
2022-10-02T15:00:00.0,NVX_R712_00137A1000015795,,17.825,,,,98.86,,10352138,
2022-10-02T16:00:00.0,NVX_R712_00137A1000015795,,18.07,,,,99.26,,10352171,
2022-10-02T17:00:00.0,NVX_R712_00137A1000015795,,18.19,,,,99.48,,10352203,
2022-10-02T20:00:00.0,NVX_R712_00137A1000015795,,18.58,,,,99.76,,10352300,
2022-10-03T01:00:00.0,NVX_R712_00137A1000015795,,18.79,,,,99.89,,10352461,
2022-10-03T13:00:00.0,NVX_R712_00137A1000015795,,20.03,,,,98.72,,10352845,
2022-11-18T11:00:00.0,NVX_R712_00137A1000015795,,12.67,,,,85.58,,11029148,
2022-11-18T12:00:00.0,NVX_R712_00137A1000015795,,13.37,,,,76.68,,11029173,
2022-11-18T13:00:00.0,NVX_R712_00137A1000015795,,13.5967,,,,79.0933,,11029201,
2022-11-18T14:00:00.0,NVX_R712_00137A1000015795,,13.37,,,,81.29,,11029231,
2022-11-18T15:00:00.0,NVX_R712_00137A1000015795,,13.0167,,,,84.3133,,11029261,
2022-11-18T16:00:00.0,NVX_R712_00137A1000015795,,12.855,,,,81.88,,11029291,
2022-11-18T17:00:00.0,NVX_R712_00137A1000015795,,12.375,,,,82.405,,11029321,
2022-11-18T18:00:00.0,NVX_R712_00137A1000015795,,11.8067,,,,83.33,,11029351,
2022-11-18T19:00:00.0,NVX_R712_00137A1000015795,,10.75,,,,83.975,,11029382,
2022-11-18T20:00:00.0,NVX_R712_00137A1000015795,,10.5467,,,,84.67,,11029413,
2022-11-18T21:00:00.0,NVX_R712_00137A1000015795,,10.83,,,,85.195,,11029444,
2022-11-18T22:00:00.0,NVX_R712_00137A1000015795,,11.19,,,,85.5133,,11029475,
2022-11-18T23:00:00.0,NVX_R712_00137A1000015795,,11.87,,,,85.22,,11029506,
2022-11-19T00:00:00.0,NVX_R712_00137A1000015795,,12.0433,,,,86.35,,11055143,
2022-11-19T01:00:00.0,NVX_R712_00137A1000015795,,12.285,,,,86.895,,11055174,
2022-11-19T02:00:00.0,NVX_R712_00137A1000015795,,11.89,,,,87.9833,,11055205,
2022-11-19T04:00:00.0,NVX_R712_00137A1000015795,,12.0967,,,,88.3,,11055266,
2022-11-19T05:00:00.0,NVX_R712_00137A1000015795,,12.22,,,,89.13,,11055297,
2022-11-19T07:00:00.0,NVX_R712_00137A1000015795,,11.91,,,,88.72,,11055358,
2022-11-19T10:00:00.0,NVX_R712_00137A1000015795,,13.58,,,,89.78,,11055449,
2022-11-19T13:00:00.0,NVX_R712_00137A1000015795,,15.4,,,,87.98,,11055540,
2022-11-19T15:00:00.0,NVX_R712_00137A1000015795,,14.92,,,,89.655,,11055601,
2022-11-19T16:00:00.0,NVX_R712_00137A1000015795,,15.54,,,,87.86,,11055632,
2022-11-19T18:00:00.0,NVX_R712_00137A1000015795,,14.03,,,,95.07,,11055693,
2022-11-19T19:00:00.0,NVX_R712_00137A1000015795,,14.15,,,,97.69,,11055724,
2022-11-19T20:00:00.0,NVX_R712_00137A1000015795,,14.24,,,,98.39,,11055755,
2022-11-19T21:00:00.0,NVX_R712_00137A1000015795,,14.35,,,,98.69,,11055786,
2022-11-19T23:00:00.0,NVX_R712_00137A1000015795,,14.675,,,,98.735,,11055847,
2022-11-20T01:00:00.0,NVX_R712_00137A1000015795,,14.74,,,,98.77,,11081546,
2022-11-20T04:00:00.0,NVX_R712_00137A1000015795,,14.93,,,,98.69,,11081637,
2022-11-20T09:00:00.0,NVX_R712_00137A1000015795,,15.56,,,,98.56,,11081788,
2022-11-20T10:00:00.0,NVX_R712_00137A1000015795,,15.77,,,,98.53,,11081819,
2022-11-20T12:00:00.0,NVX_R712_00137A1000015795,,16.22,,,,98.47,,11081880,
2022-11-20T13:00:00.0,NVX_R712_00137A1000015795,,16.445,,,,98.375,,11081911,
2022-11-20T14:00:00.0,NVX_R712_00137A1000015795,,16.13,,,,98.35,,11081942,
2022-11-20T15:00:00.0,NVX_R712_00137A1000015795,,16.19,,,,98.36,,11081973,
2022-11-20T16:00:00.0,NVX_R712_00137A1000015795,,16.17,,,,98.49,,11082004,
2022-11-20T17:00:00.0,NVX_R712_00137A1000015795,,16.18,,,,98.515,,11082035,
2022-11-20T18:00:00.0,NVX_R712_00137A1000015795,,16.04,,,,98.56,,11082066,
2022-11-20T19:00:00.0,NVX_R712_00137A1000015795,,16.1233,,,,98.5467,,11082097,
2022-11-20T20:00:00.0,NVX_R712_00137A1000015795,,16.55,,,,97.75,,11082128,
2022-11-20T21:00:00.0,NVX_R712_00137A1000015795,,16.5733,,,,97.8733,,11082159,
2022-11-20T22:00:00.0,NVX_R712_00137A1000015795,,16.34,,,,94.72,,11082190,
2022-11-20T23:00:00.0,NVX_R712_00137A1000015795,,16.5467,,,,94.0133,,11082221,
2022-11-21T00:00:00.0,NVX_R712_00137A1000015795,,16.4467,,,,94.9767,,11108209,
2022-11-21T01:00:00.0,NVX_R712_00137A1000015795,,16.1633,,,,95.9933,,11108239,
2022-11-21T02:00:00.0,NVX_R712_00137A1000015795,,15.525,,,,95.64,,11108270,
2022-11-21T03:00:00.0,NVX_R712_00137A1000015795,,15.5467,,,,95.5033,,11108301,
2022-11-21T04:00:00.0,NVX_R712_00137A1000015795,,15.19,,,,94.885,,11108332,
2022-11-21T05:00:00.0,NVX_R712_00137A1000015795,,15.3533,,,,88.9867,,11108363,
2022-11-21T06:00:00.0,NVX_R712_00137A1000015795,,14.8467,,,,91.4033,,11108394,
2022-11-21T07:00:00.0,NVX_R712_00137A1000015795,,14.1933,,,,92.3667,,11108425,
2022-11-21T08:00:00.0,NVX_R712_00137A1000015795,,14.26,,,,94.005,,11108456,
2022-11-21T09:00:00.0,NVX_R712_00137A1000015795,,15.125,,,,92.9,,11108487,
2022-11-21T10:00:00.0,NVX_R712_00137A1000015795,,15.0,,,,94.36,,11108518,
2022-11-21T11:00:00.0,NVX_R712_00137A1000015795,,15.79,,,,97.71,,11108549,
2022-11-21T15:00:00.0,NVX_R712_00137A1000015795,,16.31,,,,98.275,,11108670,
2022-11-21T16:00:00.0,NVX_R712_00137A1000015795,,15.94,,,,98.37,,11108701,
2022-11-21T17:00:00.0,NVX_R712_00137A1000015795,,15.84,,,,98.46,,11108732,
2022-11-21T18:00:00.0,NVX_R712_00137A1000015795,,15.74,,,,98.495,,11108763,
2022-11-21T19:00:00.0,NVX_R712_00137A1000015795,,15.78,,,,98.5367,,11108794,
2022-11-21T20:00:00.0,NVX_R712_00137A1000015795,,15.95,,,,98.55,,11108825,
2022-11-21T21:00:00.0,NVX_R712_00137A1000015795,,16.08,,,,98.53,,11108856,
2022-11-21T22:00:00.0,NVX_R712_00137A1000015795,,16.05,,,,98.495,,11108887,
2022-11-21T23:00:00.0,NVX_R712_00137A1000015795,,16.0,,,,98.44,,11108918,
2022-11-22T01:00:00.0,NVX_R712_00137A1000015795,,15.695,,,,98.28,,11134819,
2022-11-22T02:00:00.0,NVX_R712_00137A1000015795,,15.56,,,,98.23,,11134849,
2022-11-22T03:00:00.0,NVX_R712_00137A1000015795,,15.325,,,,98.215,,11134880,
2022-11-22T04:00:00.0,NVX_R712_00137A1000015795,,15.135,,,,98.21,,11134911,
2022-11-22T05:00:00.0,NVX_R712_00137A1000015795,,14.95,,,,98.225,,11134942,
2022-11-22T06:00:00.0,NVX_R712_00137A1000015795,,14.88,,,,98.23,,11134973,
2022-11-22T07:00:00.0,NVX_R712_00137A1000015795,,15.0,,,,98.24,,11135004,
2022-11-22T08:00:00.0,NVX_R712_00137A1000015795,,15.16,,,,98.14,,11135035,
2022-11-22T09:00:00.0,NVX_R712_00137A1000015795,,15.27,,,,98.235,,11135066,
